YEAR;EARNED_PREMIUM;INSTALLMENT;GENDER;AGE_DRIVER;AGE_LICENSE;AGE_ADD_DRIVER;AGE_VEHICLE;CITIES;BRAND_TEXT;HPOWER;FUEL;VALUE_VEHICLE;POSTCODE;N_CLAIMS;INCURR_COST;EXPOSURE;ANTPOL;pesopot;DES_ZONE2;DES_ZONE;FUEL2
2011;56.28627427;1;1;72;41;72;12;32;CITROEN;7;D;16407.630;32890;0;0;1;14;13.33333333;Rural;Corona;D
2011;4.677131148;1;1;57;37;57;8;18;CITROEN;5;D;13715.000;18006;0;0;0.36;14;14.6;Urbano;Capital;D
2011;58.75354914;1;1;59;27;59;20;8;PEUGEOT;9;G;15506.110;08600;0;0;1;14;8.32;Rural;Rural - Tam 3;G
2011;80.50065217;2;1;83;36;83;23;21;VOLKSWAGEN;6;D;16774.000;21005;0;0;1;14;14.875;SubUrb;Capital;D
2011;35.82052399;1;1;65;32;65;24;9;FIAT;5;G;7401.940;09592;0;0;1;14;13.69230769;Rural;Rural - Tam 1;G
2011;74.41093779;1;1;56;38;9999;13;15;NISSAN;7;D;17850.060;15810;0;0;1;14;15.94444444;Rural;Rural - Tam 3;D
2011;20.53134875;1;1;77;54;77;7;17;HYUNDAI;4;G;9000.000;17007;0;0;1;14;15.06349206;SubUrb;Capital;G
2011;46.12603975;1;1;43;23;43;16;37;CHRYSLER;9;G;14965.200;37893;0;0;1;14;9.166666667;Rural;Rural - Tam 2;G
2011;2.183736264;3;1;56;37;21;8;46;PEUGEOT;7;G;15506.110;46980;0;0;0.19;14;11.47706422;Urbano;Corona;G
2011;5.029836066;1;1;61;35;61;25;45;OPEL;4;G;5081.000;45600;0;0;0.19;14;13.63636364;SubUrb;Rural - Tam 6;G
2011;56.7663918;1;1;65;46;65;25;4;RENAULT;5;D;13618.930;04738;0;0;1;14;16.19402985;SubUrb;Rural - Tam 4;D
2011;13.22877102;1;1;74;47;74;17;36;RENAULT;5;D;10307.360;36393;0;0;1;14;13.84615385;Rural;Rural - Tam 4;D
2011;2.852459016;1;1;71;35;71;22;28;SEAT;1;G;5728.370;28931;0;0;0.55;14;19.54545455;SubUrb;Influencia;G
2011;32.62925339;1;1;47;27;23;5;4;FORD;7;D;15822.000;04770;0;0;1;14;16.5;Rural;Rural - Tam 5;D
2011;22.91214911;1;2;67;32;9999;27;8;RENAULT;1;G;5722.000;08520;0;0;1;14;18;SubUrb;Influencia;G
2011;82.61374923;1;1;42;23;42;20;15;NISSAN;7;D;23138.970;15145;0;0;1;14;18.5;Rural;Rural - Tam 5;D
2011;33.81545116;1;1;84;45;84;19;33;RENAULT;4;G;8804.830;33460;0;0;1;14;13.75;Rural;Influencia;G
2011;79.23718287;1;1;70;32;70;13;45;IVECO PEGASO;5;D;15289.030;45800;0;0;1;14;24;Rural;Rural - Tam 3;D
2011;7.131147541;1;1;71;41;9999;30;30;RENAULT;2;G;6671.230;30620;0;0;0.33;14;18.44444444;Rural;Corona;G
2011;66.20434314;1;1;65;45;65;13;45;NISSAN;5;D;12140.440;45800;0;0;1;14;15.06666667;Rural;Rural - Tam 3;D
2011;37.00281428;1;1;74;47;74;14;9;CITROEN;4;D;11515.390;09400;0;0;1;14;15.75;Rural;Rural - Tam 5;D
2011;36.78871233;1;1;54;30;54;21;4;OPEL;4;D;10457.610;04600;0;0;1;14;16.49122807;Rural;Rural - Tam 4;D
2011;54.96939891;1;1;66;34;66;17;27;PEUGEOT;7;G;16143.190;27340;0;0;1;14;10.67961165;Rural;Rural - Tam 2;G
2011;24.80670784;1;1;72;49;72;17;18;RENAULT;4;G;9105.330;18004;0;0;1;14;14.25;Urbano;Capital;G
2011;15.18705307;1;1;52;19;52;14;15;CITROEN;5;D;13877.370;15124;0;0;1;14;15.8;Rural;Rural - Tam 3;D
2011;45.31817531;1;1;43;22;43;9;29;FORD;7;G;12020.240;29004;0;0;1;14;11.71;Urbano;Capital;G
2011;92.76091773;1;2;72;52;72;21;17;NISSAN;5;G;11965.850;17490;0;0;1;14;17.21428571;Rural;Rural - Tam 2;G
2011;28.36988622;1;1;59;38;9999;9;8;RENAULT;5;D;11150.000;08241;0;0;1;14;14.76923077;;Rural - Tam 6;D
2011;76.28191358;1;1;81;47;9999;19;26;FORD;9;G;21468.150;26006;0;0;1;14;9.463235294;SubUrb;Capital;G
2011;66.5307456;1;2;57;27;57;12;50;FORD;7;D;14724.800;50006;0;0;1;14;14.31111111;Urbano;Capital;D
2011;76.77608696;3;1;77;45;77;20;28;FORD;6;D;12020.240;28864;0;0;1;14;23.42105263;SubUrb;Influencia;D
2011;45.72978142;1;1;53;33;53;15;48;MERCEDES;6;D;21919.150;48510;0;0;0.63;14;21.39240506;Rural;Influencia;D
2011;21.32793371;2;2;54;27;54;7;46;FORD;7;G;15845.000;46005;0;0;1;14;12.63;Urbano;Capital;G
2011;52.58711417;1;1;50;31;50;18;27;RENAULT;6;G;12921.760;27500;0;0;1;14;12.0625;Rural;Rural - Tam 4;G
2011;25.22511947;1;1;46;21;46;25;42;OPEL;2;G;7837.200;42140;0;0;1;14;16.28888889;Rural;Rural - Tam 2;G
2011;49.1134698;1;1;57;33;9999;18;15;MERCEDES;5;D;15375.000;15030;0;0;1;14;23;;;D
2011;7.439508945;1;1;78;32;78;30;45;SANTANA;5;D;12501.050;45400;0;0;1;14;22.23880597;Rural;Rural - Tam 3;D
2011;23.07256329;2;1;51;32;51;5;21;CITROEN;5;D;18694.000;21110;0;0;1;14;17.25333333;SubUrb;Corona;D
2011;19.17391304;2;2;45;17;45;21;36;FIAT;4;G;6962.300;36202;0;0;0.54;14;13.27586207;Urbano;Influencia;G
2011;51.35143424;1;1;57;39;57;13;32;FIAT;3;G;6010.120;32002;0;0;1;14;15;SubUrb;Capital;G
2011;46.4987544;1;1;74;39;74;17;50;SEAT;5;G;12116.700;50795;0;0;1;14;12.73333333;Rural;Rural - Tam 1;G
2011;24.58706061;1;1;70;45;39;17;3;OPEL;6;D;13673.000;03740;0;0;0.36;14;13.7195122;Rural;Rural - Tam 3;D
2011;30.02849727;1;2;55;35;60;17;15;PEUGEOT;4;D;10355.440;15806;0;0;0.93;14;14.66666667;Rural;Rural - Tam 3;D
2011;58.90128385;2;2;44;25;44;12;14;PEUGEOT;7;D;15746.520;14001;0;0;1;14;12.61111111;Urbano;Capital;D
2011;146.493757;1;8;9999;9999;9999;16;40;AUDI;10;D;35459.710;40300;0;0;1;14;10.13333333;Rural;Rural - Tam 2;D
2011;6.030163934;1;1;68;48;68;16;42;RENAULT;6;G;9616.190;42110;0;0;0.24;14;10.375;Rural;Corona;G
2011;9.014385583;1;1;95;36;95;15;37;CITROEN;5;D;12230.600;37002;0;0;1;14;16.26760563;Urbano;Capital;D
2011;19.92018292;1;1;77;54;9999;17;26;LAND ROVER;8;D;23439.470;26250;0;0;1;14;18.34821429;Rural;Rural - Tam 3;D
2011;26.03628415;1;1;81;53;81;13;26;HYUNDAI;8;G;10968.470;26003;0;0;0.53;14;10.57017544;SubUrb;Capital;G
2011;85.48234973;2;1;89;56;89;22;46;MERCEDES;9;G;29877.510;46018;0;0;0.77;14;9.918032787;Urbano;Capital;G
2011;4.573770492;1;1;82;56;82;8;26;FORD;7;D;20195.000;26200;0;0;0.37;14;12.33027523;Rural;Rural - Tam 3;D
2011;63.12677596;1;1;56;37;56;16;9;VOLKSWAGEN;5;D;17080.760;09007;0;0;0.81;14;22.35294118;Urbano;Capital;D
2011;18.85610375;1;1;56;36;56;8;11;PEUGEOT;5;D;13610.000;11100;0;0;1;14;14.78571429;Rural;Corona;D
2011;49.64471682;1;1;76;36;76;19;26;DAIHATSU;7;G;16133.690;26003;0;0;1;14;13.27956989;SubUrb;Capital;G
2011;23.92257834;1;1;80;50;80;8;8;FIAT;7;D;22885.000;08027;0;0;1;14;13.94495413;Urbano;Capital;D
2011;10.98666667;1;1;71;34;71;9;26;OPEL;7;G;17060.000;26003;0;0;0.28;14;12.65;SubUrb;Capital;G
2011;47.37523467;1;2;53;32;53;16;15;VOLKSWAGEN;4;G;9917.000;15404;0;0;1;14;16;SubUrb;Rural - Tam 7;G
2011;41.16387978;1;1;73;50;9999;21;35;MERCEDES;9;G;7723.010;35006;0;0;0.6;14;9.779411765;Urbano;Capital;G
2011;2.907726027;1;1;70;44;9999;25;35;MERCEDES;9;G;30375.150;35005;0;0;0.04;14;10.07352941;Urbano;Capital;G
2011;24.67131382;2;2;59;39;59;16;35;OPEL;4;G;9375.790;35460;0;0;1;14;14.58333333;Rural;Rural - Tam 5;G
2011;29.50904259;1;1;54;34;54;16;35;TOYOTA;5;G;9616.000;35460;0;0;1;14;11.06666667;Rural;Rural - Tam 5;G
2011;21.76325249;1;1;46;27;9999;8;35;HYUNDAI;8;D;21500.000;35018;0;0;1;14;13.64285714;Urbano;Capital;D
2011;5.022857143;2;2;48;25;48;8;38;DAIHATSU;6;G;16197.270;38201;0;0;0.86;14;12.15116279;SubUrb;Corona;G
2011;10.75667782;1;1;78;51;23;11;38;PEUGEOT;4;G;9045.000;38500;0;0;1;14;13.33333333;Rural;Rural - Tam 4;G
2011;8.901484917;1;2;40;22;9999;8;38;VOLKSWAGEN;7;G;17895.000;38003;0;0;1;14;11.60784314;Urbano;Capital;G
2011;48.81415301;1;8;65;36;65;16;38;TOYOTA;6;D;16576.000;38003;0;0;0.77;14;17.44186047;Urbano;Capital;D
2011;4.719398907;1;1;76;51;9999;8;35;SUZUKI;6;D;21936.940;35130;0;0;0.32;14;15.97701149;añadido;Rural - Tam 4;D
2011;18.50780672;1;1;64;44;64;9;35;CITROEN;9;G;22927.000;35560;0;0;1;14;9.550724638;Rural;Rural - Tam 2;G
2011;19.05491975;1;2;55;32;55;8;38;TOYOTA;7;G;12236.610;38208;0;0;1;14;10.72164948;SubUrb;Corona;G
2011;33.30633663;1;1;70;32;70;13;38;VOLKSWAGEN;4;G;7813.160;38207;0;0;1;14;15.75;SubUrb;Corona;G
2011;3.196410959;1;1;47;28;47;9;38;RENAULT;8;G;19260.000;38595;0;0;0.14;14;11.36363636;Rural;Rural - Tam 5;G
2011;7.863028969;1;1;56;36;56;8;38;MAZDA;6;G;12930.000;38005;0;0;1;14;14.0625;Urbano;Capital;G
2011;59.24699192;1;2;59;32;59;19;38;TOYOTA;5;G;8414.000;38004;0;0;1;14;11.4;Urbano;Capital;G
2011;84.12133647;2;1;74;48;74;7;38;TOYOTA;5;D;19050.000;38005;0;0;1;14;15.625;Urbano;Capital;D
2011;32.26822606;1;1;56;37;9999;22;51;MITSUBISHI;9;G;19111.000;51001;0;0;1;14;8.97810219;Rural;Rural - Tam 6;G
2011;28.76206572;1;1;54;34;54;3;11;NISSAN;11;D;34772.740;11701;0;0;1;14;11.87719298;Rural;Rural - Tam 999;D
2011;1.726493151;1;1;77;50;77;23;14;CITROEN;4;G;8824.600;14200;0;0;0.11;14;14.75409836;Rural;Rural - Tam 4;G
2011;12.01715776;1;1;84;40;9999;40;15;RENAULT;2;G;6671.230;15703;0;0;1;14;18.44444444;SubUrb;Rural - Tam 7;G
2011;20.91115832;1;1;63;38;63;20;28;OPEL;6;G;12035.270;28015;0;0;1;14;12.40243902;Urbano;Capital;G
2011;7.944262295;1;1;53;35;53;12;13;CITROEN;5;D;13823.280;13240;0;0;0.33;14;16.26760563;Rural;Rural - Tam 4;D
2011;3.952796766;1;1;73;38;73;9;37;CITROEN;8;G;16824.000;37005;0;0;1;14;10.37272727;Urbano;Capital;G
2011;23.42643985;1;1;54;30;54;9;41;PEUGEOT;5;G;11910.000;41006;0;0;1;14;13.66666667;Urbano;Capital;G
2011;21.53586721;1;1;58;33;58;14;45;FORD;4;D;11695.000;45588;0;0;1;14;19.38333333;Rural;Rural - Tam 1;D
2011;11.71956733;1;1;51;33;51;16;51;FIAT;1;G;6280.580;51002;0;0;1;14;18.20512821;Rural;Rural - Tam 6;G
2011;16.91645677;1;1;51;33;51;19;34;PEUGEOT;5;G;12074.330;34005;0;0;1;14;13.6;SubUrb;Capital;G
2011;15.21324201;1;1;47;23;47;15;24;CITROEN;7;G;14796.920;24400;0;0;1;14;13;SubUrb;Rural - Tam 6;G
2011;17.024894;1;1;63;35;63;13;29;RENAULT;4;G;10337.410;29806;0;0;1;14;15;;Rural - Tam 999;G
2011;6.132363636;1;1;55;33;9999;8;36;AUDI;10;D;41529.940;36693;0;0;0.14;14;11.06666667;Rural;Influencia;D
2011;16.76307692;3;1;65;29;65;22;38;SUZUKI;5;G;11770.520;38280;0;0;0.94;14;14.18918919;Rural;Rural - Tam 5;G
2011;36.88692208;1;2;47;23;47;10;14;RENAULT;6;D;12700.000;14812;0;0;1;14;12.25;Rural;Rural - Tam 2;D
2011;49.09379516;2;1;63;44;63;16;24;HYUNDAI;6;G;13100.000;24009;0;0;1;14;12.69879518;SubUrb;Capital;G
2011;39.14725545;1;1;69;50;69;12;29;VOLKSWAGEN;8;D;21520.000;29006;0;0;1;14;10.94545455;Urbano;Capital;D
2011;4.555327869;1;1;56;24;56;14;33;RENAULT;4;G;11479.330;33010;0;0;0.32;14;14.75;Urbano;Capital;G
2011;21.0552983;1;1;68;47;68;15;35;OPEL;5;G;12206.560;35460;0;0;1;14;13.73333333;Rural;Rural - Tam 5;G
2011;14.77212306;1;1;76;42;9999;20;36;CITROEN;5;D;11744.680;36693;0;0;1;14;14.57746479;Rural;Influencia;D
2011;22.00414577;2;1;56;24;56;19;37;RENAULT;5;D;10848.270;37006;0;0;1;14;15.84615385;Urbano;Capital;D
2011;29.82400868;1;2;86;44;86;19;37;TRIUMPH;6;G;88900.000;37004;0;0;1;14;10.1875;Urbano;Capital;G
2011;40.54814342;1;1;70;48;70;15;37;BMW;9;G;23956.340;37001;0;0;1;14;9;Urbano;Capital;G
2011;3.910932854;1;1;45;27;22;20;50;RENAULT;9;G;16197.280;50546;0;0;1;14;7.299270073;Rural;Rural - Tam 1;G
2011;19.20978846;1;1;60;42;9999;12;22;OPEL;4;D;9363.770;22363;0;0;1;14;16.16666667;Rural;Rural - Tam 1;D
2011;17.55678606;1;1;85;59;85;21;49;MERCEDES;6;D;13287.660;49583;0;0;1;14;21.18421053;Rural;Rural - Tam 1;D
2011;18.40869766;1;1;77;57;77;19;8;RENAULT;4;D;13823.280;08001;0;0;1;14;22.45901639;Urbano;Capital;D
2011;23.3560268;1;1;51;32;51;8;36;VOLKSWAGEN;7;D;23377.000;36636;0;0;1;14;17.21153846;Rural;Rural - Tam 2;D
2011;46.83543544;1;1;67;46;67;22;22;FORD;7;G;16828.000;22003;0;0;1;14;11.85714286;SubUrb;Capital;G
2011;5.771692791;1;1;69;42;69;19;29;FORD;7;G;11593.520;29009;0;0;1;14;10.72222222;Urbano;Capital;G
2011;11.50636519;1;1;61;43;61;12;50;KIA;7;G;10758.120;50012;0;0;1;14;10.875;Urbano;Capital;G
2011;251.8694565;2;1;52;24;35;7;38;TOYOTA;8;D;19800.000;38005;0;0;1;14;11.20689655;Urbano;Capital;D
2011;12.58695652;3;2;52;31;52;13;38;VOLKSWAGEN;4;G;7813.160;38180;0;0;0.54;14;15.75;Rural;Capital;G
2011;41.73634667;1;2;47;25;47;7;14;OPEL;9;D;21665.000;14812;0;0;0.2;14;12.56;Rural;Rural - Tam 2;D
2011;19.77643738;1;1;57;36;9999;18;24;FORD;4;G;9910.690;24008;0;0;1;14;15.16666667;SubUrb;Capital;G
2011;13.07287222;1;1;75;49;9999;4;39;PEUGEOT;7;D;19100.000;39478;0;0;1;14;14.36666667;Rural;Rural - Tam 4;D
2011;10.78218471;1;1;58;40;34;14;3;CITROEN;5;G;10992.510;03600;0;0;1;14;11.46666667;Rural;Rural - Tam 6;G
2011;49.31076087;3;1;46;22;46;12;36;RENAULT;7;D;20374.310;36690;0;0;1;14;13.2;Rural;Capital;D
2011;14.67446635;1;1;57;22;57;7;48;CITROEN;7;D;21636.000;48901;0;0;1;14;14.44444444;SubUrb;Corona;D
2011;22.03665695;1;1;50;32;9999;5;20;RENAULT;6;D;18070.000;20749;0;0;1;14;12.44318182;Rural;Rural - Tam 2;D
2011;7.808061082;1;1;53;32;53;8;38;OPEL;7;G;17180.000;38410;0;0;1;14;12.25;Rural;Rural - Tam 5;G
2011;24.02538738;1;2;61;34;61;24;28;FORD;3;D;9465.940;28030;0;0;1;14;17.59259259;Urbano;Capital;D
2011;22.50667041;1;2;44;18;9999;18;39;FIAT;3;G;8810.840;39010;0;0;1;14;16.94444444;Urbano;Capital;G
2011;18.73310098;1;1;66;48;66;31;38;MERCEDES;8;D;33303.280;38430;0;0;1;14;12.56637168;Rural;Rural - Tam 5;D
2011;26.26282169;1;2;63;42;63;14;3;PEUGEOT;5;G;10457.610;03003;0;0;1;14;12.66666667;Urbano;Capital;G
2011;41.90526192;1;1;88;56;88;12;20;RENAULT;5;D;14935.150;20120;0;0;1;14;19.23076923;SubUrb;Corona;D
2011;49.75843786;2;2;46;28;48;12;52;GALLOPER;7;D;17970.260;52005;0;0;1;14;16.28571429;SubUrb;Rural - Tam 6;D
2011;5.217695976;1;2;61;35;9999;12;39;PEUGEOT;4;G;9676.290;39012;0;0;1;14;15.16666667;Urbano;Capital;G
2011;17.40548349;1;1;64;44;64;18;99;SEAT;4;G;9669.200;53000;0;0;1;14;15.41666667;;;G
2011;11.40205818;1;1;85;51;85;22;2;HONDA;7;G;12921.760;02300;0;0;0.59;14;11.5;Rural;Rural - Tam 2;G
2011;68.70705053;1;2;52;31;52;9;37;AUDI;11;G;35850.000;37770;0;0;1;14;9.447852761;Rural;Rural - Tam 3;G
2011;9.185737705;1;1;54;35;54;14;48;FORD;8;G;15001.260;48160;0;0;0.75;14;11.85217391;Rural;Corona;G
2011;39.00278614;1;1;78;48;78;12;36;SEAT;5;D;13312.420;36650;0;0;1;14;16.70588235;Rural;Rural - Tam 3;D
2011;13.35958096;1;1;80;46;80;20;29;NISSAN;4;G;8678.610;29691;0;0;1;14;15.45454545;Rural;Rural - Tam 3;G
2011;38.41770492;1;1;49;31;9999;9;35;IVECO;7;D;30839.730;35218;0;0;0.91;14;24.66019417;Rural;Corona;D
2011;19.95191257;1;1;46;28;46;24;50;OPEL;6;G;10084.980;50298;0;0;0.88;14;11.03658537;Rural;Corona;G
2011;11.84495149;1;1;49;31;49;8;39;SEAT;7;D;15999.000;39012;0;0;1;13;11.88;Urbano;Capital;D
2011;12.24142224;1;1;58;39;9999;6;39;RENAULT;7;D;20545.000;39008;0;0;1;13;11.47619048;Urbano;Capital;D
2011;4.873114754;1;2;57;16;57;12;2;SEAT;5;D;11997.520;02001;0;0;0.25;13;14.73333333;SubUrb;Capital;D
2011;6.50660274;1;1;39;21;39;13;11;DAEWOO;5;G;8891.550;11140;0;0;0.13;13;14.28;Rural;Rural - Tam 4;G
2011;11.42189588;1;1;83;45;9999;4;12;CITROEN;7;D;19755.000;12003;0;0;1;13;12.84782609;SubUrb;Capital;D
2011;55.9481694;1;1;56;20;56;16;17;MITSUBISHI;7;D;19690.840;17244;0;0;0.83;14;17.07070707;Rural;Rural - Tam 3;D
2011;17.08463957;1;1;71;48;71;18;47;NISSAN;10;G;17507.480;47012;0;0;1;14;7.692307692;Urbano;Capital;G
2011;47.97220316;1;1;77;44;77;22;28;RENAULT;6;D;17265.880;28008;0;0;1;14;13.86363636;Urbano;Capital;D
2011;10.74994536;1;1;60;38;60;22;34;RENAULT;6;G;10411.930;34200;0;0;0.37;14;12.0625;Rural;Rural - Tam 3;G
2011;15.22131148;1;1;60;33;60;10;29;RENAULT;7;G;14090.000;29649;0;0;0.49;14;13;Rural;Influencia;G
2011;44.78020181;1;1;70;38;70;15;36;RENAULT;5;D;13883.380;36637;0;0;1;14;17.38461538;Rural;Rural - Tam 3;D
2011;14.30675649;1;1;82;49;82;20;12;CITROEN;4;D;12068.320;12596;0;0;1;14;16.16666667;Rural;Rural - Tam 2;D
2011;12.39706176;1;1;57;39;57;27;34;PEUGEOT;5;G;8201.000;34004;0;0;1;14;16.15384615;SubUrb;Capital;G
2011;25.55858696;3;1;60;35;60;24;12;OPEL;3;D;9315.690;12527;0;0;1;14;15.98;Rural;Rural - Tam 2;D
2011;29.13145939;1;2;63;35;63;5;12;SUZUKI;9;D;22241.000;12300;0;0;1;14;11.58914729;Rural;Rural - Tam 2;D
2011;34.27890276;1;1;54;36;54;14;12;CITROEN;7;G;11118.720;12006;0;0;1;14;10.22222222;SubUrb;Capital;G
2011;38.7527779;1;1;46;26;46;12;3;HONDA;8;G;15986.920;03004;0;0;1;11;9.87826087;Urbano;Capital;G
2011;13.27071278;1;1;67;48;9999;13;46;RENAULT;7;G;14754.850;46021;0;0;1;11;11.72222222;Urbano;Capital;G
2011;37.98244015;1;1;72;47;72;9;12;RENAULT;6;D;16320.000;12006;0;0;1;14;14.9375;SubUrb;Capital;D
2011;31.54348754;1;1;52;27;52;9;48;RENAULT;8;G;14840.000;48300;0;0;1;14;11.36363636;Rural;Rural - Tam 3;G
2011;18.29597826;3;1;58;39;58;7;12;FIAT;4;G;11620.000;12500;0;0;1;14;16.33333333;Rural;Rural - Tam 5;G
2011;20.63735257;1;1;71;48;71;18;50;PEUGEOT;3;D;8991.140;50291;0;0;1;14;17.2;Rural;Rural - Tam 1;D
2011;32.35578973;1;1;59;19;59;19;32;RENAULT;5;D;10848.270;32696;0;0;1;14;15.84615385;Rural;Rural - Tam 2;D
2011;27.94412306;1;2;64;35;64;7;17;RENAULT;9;D;26310.000;17200;0;0;1;14;11.25;Rural;Rural - Tam 4;D
2011;29.8487553;1;2;52;26;52;18;32;RENAULT;6;G;11238.930;32001;0;0;1;14;11.0625;SubUrb;Capital;G
2011;14.56568306;1;1;52;33;9999;20;12;RENAULT;5;D;13072.010;12593;0;0;0.57;14;14.76923077;Rural;Rural - Tam 2;D
2011;30.87748604;1;2;55;34;55;18;32;RENAULT;5;D;13283.330;32600;0;0;1;14;15.84615385;Rural;Rural - Tam 4;D
2011;23.96901639;1;1;61;18;61;13;8;MERCEDES;6;G;17904.150;08015;0;0;0.64;14;13.47560976;Urbano;Capital;G
2011;26.44121791;1;2;56;24;56;18;15;RENAULT;6;G;11238.930;15122;0;0;1;14;11.0625;Rural;Rural - Tam 3;G
2011;29.83105367;1;1;54;34;54;16;24;RENAULT;6;G;12417.030;24811;0;0;1;14;12.0625;Rural;Rural - Tam 2;G
2011;11.4534153;1;2;83;40;83;24;24;RENAULT;5;G;9225.540;24765;0;0;0.56;14;12.5;Rural;Rural - Tam 2;G
2011;115.4368964;2;1;59;41;59;11;9;RENAULT;4;G;10938.420;09003;0;0;1;14;17;Urbano;Capital;G
2011;19.02815217;2;1;69;49;69;14;7;ROVER;6;D;13673.030;07170;0;0;1;14;13.72093023;Rural;Rural - Tam 5;D
2011;33.2401834;1;1;70;43;70;13;6;RENAULT;5;G;12170.500;06008;0;0;1;14;13.53333333;SubUrb;Capital;G
2011;34.42469945;2;1;45;26;45;19;37;RENAULT;10;G;19082.130;37800;0;0;0.83;14;6.6;Rural;Rural - Tam 2;G
2011;4.550054645;1;2;49;29;49;24;8;RENAULT;7;G;8744.730;08750;0;0;0.22;14;9.166666667;SubUrb;Corona;G
2011;5.744347826;3;2;39;19;39;8;41;RENAULT;4;G;10350.000;41927;0;0;1;14;15;Rural;Influencia;G
2011;59.23086957;3;1;53;28;53;7;21;RENAULT;6;D;18195.000;21500;0;0;1;14;15.1875;Rural;Corona;D
2011;36.31347826;3;1;71;29;71;16;3;RENAULT;7;G;14514.440;03011;0;0;1;14;11;Urbano;Capital;G
2011;52.77802882;1;1;60;26;60;13;4;RENAULT;8;D;22388.000;04700;0;0;1;14;13.39130435;SubUrb;Rural - Tam 6;D
2011;10.8473224;1;1;59;37;59;9;47;RENAULT;8;G;15539.300;47140;0;0;0.84;14;9.863636364;Rural;Corona;G
2011;58.5075;2;1;76;37;76;11;12;RENAULT;7;D;24401.090;12500;0;0;1;14;14.14285714;Rural;Rural - Tam 5;D
2011;3.432717391;2;2;52;33;25;15;8;RENAULT;4;G;9105.330;08455;0;0;0.16;14;14.25;Rural;Rural - Tam 2;G
2011;10.37868132;3;1;38;19;38;14;47;RENAULT;4;G;10337.410;47003;0;0;0.22;14;15;Urbano;Capital;G
2011;2.253232877;1;1;62;43;62;34;47;RENAULT;4;G;7212.150;47240;0;0;0.09;13;12.75;Rural;Rural - Tam 2;G
2011;17.99840587;1;1;68;49;68;20;47;RENAULT;5;D;14153.840;47250;0;0;1;13;14.86486486;Rural;Rural - Tam 2;D
2011;9.11923913;3;1;40;16;40;8;12;FORD;5;D;13420.000;12200;0;0;1;13;17.48529412;Rural;Corona;D
2011;29.9423913;3;8;9999;9999;9999;12;3;RENAULT;6;D;15085.400;03205;0;0;0.89;13;14;Urbano;Corona;D
2011;42.14769945;1;2;64;34;64;12;3;RENAULT;6;D;12711.410;03730;0;0;1;12;12.75;Rural;Rural - Tam 5;D
2011;21.06832308;1;1;79;42;79;12;24;RENAULT;5;D;13432.620;24393;0;0;1;12;17.07692308;Rural;Rural - Tam 2;D
2011;21.63973276;1;1;38;14;38;12;47;RENAULT;5;D;11329.080;47194;0;0;1;11;15.30769231;Rural;Rural - Tam 1;D
2011;48.39747741;3;1;62;43;62;12;28;RENAULT;7;D;18571.270;28230;0;0;1;11;13.2;SubUrb;Corona;D
2011;28.59862325;1;1;69;23;69;21;34;RENAULT;7;G;11088.670;34004;0;0;1;14;10.48913043;SubUrb;Capital;G
2011;30.11793478;3;1;58;39;58;21;34;RENAULT;9;G;12719.220;34004;0;0;1;14;9.208333333;SubUrb;Capital;G
2011;22.28631185;1;2;70;40;70;9;48;RENAULT;4;G;9800.000;48930;0;0;1;14;14.66666667;Rural;Influencia;G
2011;8.689983756;1;1;65;37;9999;19;28;RENAULT;4;G;8143.710;28110;0;0;1;10;14.36363636;SubUrb;Influencia;G
2011;30.30124782;2;1;65;38;65;10;12;CITROEN;7;D;20435.010;12550;0;0;1;10;14.44444444;SubUrb;Corona;D
2011;43.59132248;1;1;74;41;74;16;1;CITROEN;5;D;18078.440;01008;0;0;1;14;17.28571429;Urbano;Capital;D
2011;14.93909836;1;1;78;51;46;10;31;OPEL;7;D;18850.000;31200;0;0;0.42;14;15.6;Rural;Rural - Tam 4;D
2011;41.39226374;3;1;53;33;53;16;47;OPEL;7;G;15049.340;47005;0;0;1;14;10.2;Urbano;Capital;G
2011;40.96106854;2;1;56;34;56;18;33;PEUGEOT;5;D;13426.610;33420;0;0;1;14;14.92957746;Rural;Corona;D
2011;10.27824538;1;1;71;34;71;22;9;CITROEN;5;G;9218.320;09007;0;0;1;14;12.5;Urbano;Capital;G
2011;14.65647541;1;1;60;33;60;20;47;RENAULT;6;G;8994.750;47420;0;0;0.47;14;11.75;Rural;Rural - Tam 3;G
2011;64.0651087;3;1;56;35;56;10;33;PEUGEOT;9;G;18841.730;33011;0;0;1;14;9.253623188;Urbano;Capital;G
2011;55.81130769;2;1;69;33;69;18;47;VOLKSWAGEN;8;G;16732.180;47400;0;0;1;14;9.47826087;Rural;Rural - Tam 5;G
2011;6.732826087;3;1;65;32;65;20;8;OPEL;7;G;12915.750;08785;0;0;0.2;14;10.2;Rural;Rural - Tam 2;G
2011;33.97013736;1;1;74;49;74;18;42;CITROEN;7;G;11142.520;42001;0;0;1;14;9.786407767;Rural;Capital;G
2011;14.97532636;1;1;65;46;65;30;1;OPEL;4;G;5081.000;01408;0;0;1;14;13.63636364;Rural;Rural - Tam 2;G
2011;32.39661202;1;1;46;27;46;11;8;RENAULT;8;G;17309.150;08397;0;0;0.58;14;11.36363636;Rural;Rural - Tam 5;G
2011;30.95097552;1;1;67;48;67;26;41;PEUGEOT;4;D;8688.230;41730;0;0;1;14;14.66666667;Rural;Rural - Tam 4;D
