"","year","month","day","hour","price_spain","datetime"
"1859",2018,10,2,11,73.7,2018-10-02 11:00:00
"1860",2018,10,2,12,70.47,2018-10-02 12:00:00
"1861",2018,10,2,13,71.5,2018-10-02 13:00:00
"1862",2018,10,2,14,69.93,2018-10-02 14:00:00
"1863",2018,10,2,15,65.99,2018-10-02 15:00:00
"1864",2018,10,2,16,65.1,2018-10-02 16:00:00
"1865",2018,10,2,17,65.01,2018-10-02 17:00:00
"1866",2018,10,2,18,67.13,2018-10-02 18:00:00
"1867",2018,10,2,19,73.94,2018-10-02 19:00:00
"1868",2018,10,2,20,78.76,2018-10-02 20:00:00
"1869",2018,10,2,21,80,2018-10-02 21:00:00
"1870",2018,10,2,22,75.21,2018-10-02 22:00:00
"1871",2018,10,2,23,69.95,2018-10-02 23:00:00
"1872",2018,10,2,24,65.1,2018-10-03 00:00:00
"1873",2018,10,3,1,61.87,2018-10-03 01:00:00
"1874",2018,10,3,2,58.79,2018-10-03 02:00:00
"1875",2018,10,3,3,57.55,2018-10-03 03:00:00
"1876",2018,10,3,4,57,2018-10-03 04:00:00
"1877",2018,10,3,5,57,2018-10-03 05:00:00
"1878",2018,10,3,6,57,2018-10-03 06:00:00
"1879",2018,10,3,7,61.03,2018-10-03 07:00:00
"1880",2018,10,3,8,77,2018-10-03 08:00:00
"1881",2018,10,3,9,78.68,2018-10-03 09:00:00
"1882",2018,10,3,10,79.73,2018-10-03 10:00:00
"1883",2018,10,3,11,78,2018-10-03 11:00:00
"1884",2018,10,3,12,76.89,2018-10-03 12:00:00
"1885",2018,10,3,13,75.67,2018-10-03 13:00:00
"1886",2018,10,3,14,75.85,2018-10-03 14:00:00
"1887",2018,10,3,15,74.01,2018-10-03 15:00:00
"1888",2018,10,3,16,73.78,2018-10-03 16:00:00
"1889",2018,10,3,17,73.7,2018-10-03 17:00:00
"1890",2018,10,3,18,74.14,2018-10-03 18:00:00
"1891",2018,10,3,19,77.03,2018-10-03 19:00:00
"1892",2018,10,3,20,80,2018-10-03 20:00:00
"1893",2018,10,3,21,81.65,2018-10-03 21:00:00
"1894",2018,10,3,22,78.27,2018-10-03 22:00:00
"1895",2018,10,3,23,74.89,2018-10-03 23:00:00
"1896",2018,10,3,24,71.1,2018-10-04 00:00:00
"1897",2018,10,4,1,65.08,2018-10-04 01:00:00
"1898",2018,10,4,2,62.21,2018-10-04 02:00:00
"1899",2018,10,4,3,61.85,2018-10-04 03:00:00
"1900",2018,10,4,4,61.67,2018-10-04 04:00:00
"1901",2018,10,4,5,61.85,2018-10-04 05:00:00
"1902",2018,10,4,6,61.89,2018-10-04 06:00:00
"1903",2018,10,4,7,74.67,2018-10-04 07:00:00
"1904",2018,10,4,8,80.37,2018-10-04 08:00:00
"1905",2018,10,4,9,81.22,2018-10-04 09:00:00
"1906",2018,10,4,10,82.3,2018-10-04 10:00:00
"1907",2018,10,4,11,79.17,2018-10-04 11:00:00
"1908",2018,10,4,12,76.89,2018-10-04 12:00:00
"1909",2018,10,4,13,75.04,2018-10-04 13:00:00
"1910",2018,10,4,14,75.21,2018-10-04 14:00:00
"1911",2018,10,4,15,74.9,2018-10-04 15:00:00
"1912",2018,10,4,16,74.89,2018-10-04 16:00:00
"1913",2018,10,4,17,74.89,2018-10-04 17:00:00
"1914",2018,10,4,18,77.24,2018-10-04 18:00:00
"1915",2018,10,4,19,80,2018-10-04 19:00:00
"1916",2018,10,4,20,80.48,2018-10-04 20:00:00
"1917",2018,10,4,21,84.13,2018-10-04 21:00:00
"1918",2018,10,4,22,79.81,2018-10-04 22:00:00
"1919",2018,10,4,23,76.2,2018-10-04 23:00:00
"1920",2018,10,4,24,71.18,2018-10-05 00:00:00
"1921",2018,10,5,1,72.16,2018-10-05 01:00:00
"1922",2018,10,5,2,69.8,2018-10-05 02:00:00
"1923",2018,10,5,3,64.4,2018-10-05 03:00:00
"1924",2018,10,5,4,63.25,2018-10-05 04:00:00
"1925",2018,10,5,5,63.19,2018-10-05 05:00:00
"1926",2018,10,5,6,61.74,2018-10-05 06:00:00
"1927",2018,10,5,7,71.92,2018-10-05 07:00:00
"1928",2018,10,5,8,79.08,2018-10-05 08:00:00
"1929",2018,10,5,9,80,2018-10-05 09:00:00
"1930",2018,10,5,10,79.47,2018-10-05 10:00:00
"1931",2018,10,5,11,76.39,2018-10-05 11:00:00
"1932",2018,10,5,12,75,2018-10-05 12:00:00
"1933",2018,10,5,13,74.9,2018-10-05 13:00:00
"1934",2018,10,5,14,74.9,2018-10-05 14:00:00
"1935",2018,10,5,15,72.89,2018-10-05 15:00:00
"1936",2018,10,5,16,69.95,2018-10-05 16:00:00
"1937",2018,10,5,17,69.25,2018-10-05 17:00:00
"1938",2018,10,5,18,75,2018-10-05 18:00:00
"1939",2018,10,5,19,78.09,2018-10-05 19:00:00
"1940",2018,10,5,20,79.91,2018-10-05 20:00:00
"1941",2018,10,5,21,79.9,2018-10-05 21:00:00
"1942",2018,10,5,22,76.89,2018-10-05 22:00:00
"1943",2018,10,5,23,74.14,2018-10-05 23:00:00
"1944",2018,10,5,24,68.67,2018-10-06 00:00:00
"1945",2018,10,6,1,74.9,2018-10-06 01:00:00
"1946",2018,10,6,2,74.62,2018-10-06 02:00:00
"1947",2018,10,6,3,73.43,2018-10-06 03:00:00
"1948",2018,10,6,4,71.01,2018-10-06 04:00:00
"1949",2018,10,6,5,69.4,2018-10-06 05:00:00
"1950",2018,10,6,6,65.67,2018-10-06 06:00:00
"1951",2018,10,6,7,63.8,2018-10-06 07:00:00
"1952",2018,10,6,8,66.08,2018-10-06 08:00:00
"1953",2018,10,6,9,68,2018-10-06 09:00:00
"1954",2018,10,6,10,74.14,2018-10-06 10:00:00
"1955",2018,10,6,11,74.39,2018-10-06 11:00:00
"1956",2018,10,6,12,73.58,2018-10-06 12:00:00
"1957",2018,10,6,13,71.99,2018-10-06 13:00:00
"1958",2018,10,6,14,69.68,2018-10-06 14:00:00
"1959",2018,10,6,15,61.89,2018-10-06 15:00:00
"1960",2018,10,6,16,57.51,2018-10-06 16:00:00
"1961",2018,10,6,17,54.94,2018-10-06 17:00:00
"1962",2018,10,6,18,59.93,2018-10-06 18:00:00
"1963",2018,10,6,19,70,2018-10-06 19:00:00
"1964",2018,10,6,20,74.75,2018-10-06 20:00:00
"1965",2018,10,6,21,75.78,2018-10-06 21:00:00
"1966",2018,10,6,22,70,2018-10-06 22:00:00
"1967",2018,10,6,23,61.95,2018-10-06 23:00:00
"1968",2018,10,6,24,61.84,2018-10-07 00:00:00
"1969",2018,10,7,1,57.87,2018-10-07 01:00:00
"1970",2018,10,7,2,54.6,2018-10-07 02:00:00
"1971",2018,10,7,3,53,2018-10-07 03:00:00
"1972",2018,10,7,4,50.4,2018-10-07 04:00:00
"1973",2018,10,7,5,46.5,2018-10-07 05:00:00
"1974",2018,10,7,6,46,2018-10-07 06:00:00
"1975",2018,10,7,7,49.97,2018-10-07 07:00:00
"1976",2018,10,7,8,53.5,2018-10-07 08:00:00
"1977",2018,10,7,9,54.2,2018-10-07 09:00:00
"1978",2018,10,7,10,55.98,2018-10-07 10:00:00
"1979",2018,10,7,11,55.09,2018-10-07 11:00:00
"1980",2018,10,7,12,55.13,2018-10-07 12:00:00
"1981",2018,10,7,13,54.06,2018-10-07 13:00:00
"1982",2018,10,7,14,50.9,2018-10-07 14:00:00
"1983",2018,10,7,15,49.91,2018-10-07 15:00:00
"1984",2018,10,7,16,49.05,2018-10-07 16:00:00
"1985",2018,10,7,17,50.21,2018-10-07 17:00:00
"1986",2018,10,7,18,55.48,2018-10-07 18:00:00
"1987",2018,10,7,19,63.01,2018-10-07 19:00:00
"1988",2018,10,7,20,72.2,2018-10-07 20:00:00
"1989",2018,10,7,21,77.07,2018-10-07 21:00:00
"1990",2018,10,7,22,71.47,2018-10-07 22:00:00
"1991",2018,10,7,23,69.11,2018-10-07 23:00:00
"1992",2018,10,7,24,64.02,2018-10-08 00:00:00
"1993",2018,10,8,1,55.88,2018-10-08 01:00:00
"1994",2018,10,8,2,53.98,2018-10-08 02:00:00
"1995",2018,10,8,3,51.5,2018-10-08 03:00:00
"1996",2018,10,8,4,50.39,2018-10-08 04:00:00
"1997",2018,10,8,5,50.39,2018-10-08 05:00:00
"1998",2018,10,8,6,53.4,2018-10-08 06:00:00
"1999",2018,10,8,7,62.94,2018-10-08 07:00:00
"2000",2018,10,8,8,73.67,2018-10-08 08:00:00
"2001",2018,10,8,9,74.67,2018-10-08 09:00:00
"2002",2018,10,8,10,74.04,2018-10-08 10:00:00
"2003",2018,10,8,11,73,2018-10-08 11:00:00
"2004",2018,10,8,12,72.88,2018-10-08 12:00:00
"2005",2018,10,8,13,71.69,2018-10-08 13:00:00
"2006",2018,10,8,14,71.69,2018-10-08 14:00:00
"2007",2018,10,8,15,70.73,2018-10-08 15:00:00
"2008",2018,10,8,16,70.53,2018-10-08 16:00:00
"2009",2018,10,8,17,71,2018-10-08 17:00:00
"2010",2018,10,8,18,74.9,2018-10-08 18:00:00
"2011",2018,10,8,19,75,2018-10-08 19:00:00
"2012",2018,10,8,20,76.34,2018-10-08 20:00:00
"2013",2018,10,8,21,79.23,2018-10-08 21:00:00
"2014",2018,10,8,22,78.31,2018-10-08 22:00:00
"2015",2018,10,8,23,74.27,2018-10-08 23:00:00
"2016",2018,10,8,24,71.69,2018-10-09 00:00:00
"2017",2018,10,9,1,68.51,2018-10-09 01:00:00
"2018",2018,10,9,2,62.51,2018-10-09 02:00:00
"2019",2018,10,9,3,61.23,2018-10-09 03:00:00
"2020",2018,10,9,4,60.15,2018-10-09 04:00:00
"2021",2018,10,9,5,59.76,2018-10-09 05:00:00
"2022",2018,10,9,6,60.77,2018-10-09 06:00:00
"2023",2018,10,9,7,74.27,2018-10-09 07:00:00
"2024",2018,10,9,8,74.25,2018-10-09 08:00:00
"2025",2018,10,9,9,74.29,2018-10-09 09:00:00
"2026",2018,10,9,10,74.81,2018-10-09 10:00:00
"2027",2018,10,9,11,74.81,2018-10-09 11:00:00
"2028",2018,10,9,12,72.2,2018-10-09 12:00:00
"2029",2018,10,9,13,72.05,2018-10-09 13:00:00
"2030",2018,10,9,14,71,2018-10-09 14:00:00
"2031",2018,10,9,15,66.72,2018-10-09 15:00:00
"2032",2018,10,9,16,67.25,2018-10-09 16:00:00
"2033",2018,10,9,17,70.79,2018-10-09 17:00:00
"2034",2018,10,9,18,74.27,2018-10-09 18:00:00
"2035",2018,10,9,19,72.78,2018-10-09 19:00:00
"2036",2018,10,9,20,74.27,2018-10-09 20:00:00
"2037",2018,10,9,21,77.62,2018-10-09 21:00:00
"2038",2018,10,9,22,77.24,2018-10-09 22:00:00
"2039",2018,10,9,23,70.02,2018-10-09 23:00:00
"2040",2018,10,9,24,63.15,2018-10-10 00:00:00
"2041",2018,10,10,1,62.47,2018-10-10 01:00:00
"2042",2018,10,10,2,59.64,2018-10-10 02:00:00
"2043",2018,10,10,3,58.11,2018-10-10 03:00:00
"2044",2018,10,10,4,57.63,2018-10-10 04:00:00
"2045",2018,10,10,5,57.6,2018-10-10 05:00:00
"2046",2018,10,10,6,56.93,2018-10-10 06:00:00
"2047",2018,10,10,7,72.16,2018-10-10 07:00:00
"2048",2018,10,10,8,75.36,2018-10-10 08:00:00
"2049",2018,10,10,9,76.82,2018-10-10 09:00:00
"2050",2018,10,10,10,77.2,2018-10-10 10:00:00
"2051",2018,10,10,11,77.54,2018-10-10 11:00:00
"2052",2018,10,10,12,74.49,2018-10-10 12:00:00
"2053",2018,10,10,13,73,2018-10-10 13:00:00
"2054",2018,10,10,14,69.39,2018-10-10 14:00:00
"2055",2018,10,10,15,65.27,2018-10-10 15:00:00
"2056",2018,10,10,16,61.45,2018-10-10 16:00:00
"2057",2018,10,10,17,61.19,2018-10-10 17:00:00
"2058",2018,10,10,18,69.3,2018-10-10 18:00:00
"2059",2018,10,10,19,70.46,2018-10-10 19:00:00
"2060",2018,10,10,20,73.01,2018-10-10 20:00:00
"2061",2018,10,10,21,73.82,2018-10-10 21:00:00
"2062",2018,10,10,22,71.07,2018-10-10 22:00:00
"2063",2018,10,10,23,62.4,2018-10-10 23:00:00
"2064",2018,10,10,24,59.63,2018-10-11 00:00:00
"2065",2018,10,11,1,56.93,2018-10-11 01:00:00
"2066",2018,10,11,2,53.53,2018-10-11 02:00:00
"2067",2018,10,11,3,50.03,2018-10-11 03:00:00
"2068",2018,10,11,4,49.67,2018-10-11 04:00:00
"2069",2018,10,11,5,49.57,2018-10-11 05:00:00
"2070",2018,10,11,6,49.87,2018-10-11 06:00:00
"2071",2018,10,11,7,56.12,2018-10-11 07:00:00
"2072",2018,10,11,8,70.05,2018-10-11 08:00:00
"2073",2018,10,11,9,72.85,2018-10-11 09:00:00
"2074",2018,10,11,10,73.36,2018-10-11 10:00:00
"2075",2018,10,11,11,73.17,2018-10-11 11:00:00
"2076",2018,10,11,12,70.78,2018-10-11 12:00:00
"2077",2018,10,11,13,70.15,2018-10-11 13:00:00
"2078",2018,10,11,14,66.83,2018-10-11 14:00:00
"2079",2018,10,11,15,62,2018-10-11 15:00:00
"2080",2018,10,11,16,61.46,2018-10-11 16:00:00
"2081",2018,10,11,17,65.06,2018-10-11 17:00:00
"2082",2018,10,11,18,72.85,2018-10-11 18:00:00
"2083",2018,10,11,19,73.65,2018-10-11 19:00:00
"2084",2018,10,11,20,75,2018-10-11 20:00:00
"2085",2018,10,11,21,76.44,2018-10-11 21:00:00
"2086",2018,10,11,22,72.82,2018-10-11 22:00:00
"2087",2018,10,11,23,69.68,2018-10-11 23:00:00
"2088",2018,10,11,24,65.03,2018-10-12 00:00:00
"2089",2018,10,12,1,57.22,2018-10-12 01:00:00
"2090",2018,10,12,2,54.99,2018-10-12 02:00:00
"2091",2018,10,12,3,52.25,2018-10-12 03:00:00
"2092",2018,10,12,4,50.43,2018-10-12 04:00:00
"2093",2018,10,12,5,50.3,2018-10-12 05:00:00
"2094",2018,10,12,6,50.3,2018-10-12 06:00:00
"2095",2018,10,12,7,56.63,2018-10-12 07:00:00
"2096",2018,10,12,8,65.2,2018-10-12 08:00:00
"2097",2018,10,12,9,68.01,2018-10-12 09:00:00
"2098",2018,10,12,10,69.76,2018-10-12 10:00:00
"2099",2018,10,12,11,69.64,2018-10-12 11:00:00
"2100",2018,10,12,12,66.14,2018-10-12 12:00:00
"2101",2018,10,12,13,63.73,2018-10-12 13:00:00
"2102",2018,10,12,14,56.9,2018-10-12 14:00:00
"2103",2018,10,12,15,56.64,2018-10-12 15:00:00
"2104",2018,10,12,16,55,2018-10-12 16:00:00
"2105",2018,10,12,17,56.96,2018-10-12 17:00:00
"2106",2018,10,12,18,67.32,2018-10-12 18:00:00
"2107",2018,10,12,19,68.68,2018-10-12 19:00:00
"2108",2018,10,12,20,70.46,2018-10-12 20:00:00
"2109",2018,10,12,21,72.82,2018-10-12 21:00:00
"2110",2018,10,12,22,70.15,2018-10-12 22:00:00
"2111",2018,10,12,23,67.85,2018-10-12 23:00:00
"2112",2018,10,12,24,62.41,2018-10-13 00:00:00
"2113",2018,10,13,1,64.45,2018-10-13 01:00:00
"2114",2018,10,13,2,57.11,2018-10-13 02:00:00
"2115",2018,10,13,3,54.87,2018-10-13 03:00:00
"2116",2018,10,13,4,54.57,2018-10-13 04:00:00
"2117",2018,10,13,5,54.42,2018-10-13 05:00:00
"2118",2018,10,13,6,54.17,2018-10-13 06:00:00
"2119",2018,10,13,7,54.47,2018-10-13 07:00:00
"2120",2018,10,13,8,58.71,2018-10-13 08:00:00
"2121",2018,10,13,9,62.9,2018-10-13 09:00:00
"2122",2018,10,13,10,65.92,2018-10-13 10:00:00
"2123",2018,10,13,11,64.93,2018-10-13 11:00:00
"2124",2018,10,13,12,60.46,2018-10-13 12:00:00
"2125",2018,10,13,13,58.82,2018-10-13 13:00:00
"2126",2018,10,13,14,58.35,2018-10-13 14:00:00
"2127",2018,10,13,15,57.19,2018-10-13 15:00:00
"2128",2018,10,13,16,54.87,2018-10-13 16:00:00
"2129",2018,10,13,17,54.87,2018-10-13 17:00:00
"2130",2018,10,13,18,60.46,2018-10-13 18:00:00
"2131",2018,10,13,19,64.93,2018-10-13 19:00:00
"2132",2018,10,13,20,72.82,2018-10-13 20:00:00
"2133",2018,10,13,21,75.4,2018-10-13 21:00:00
"2134",2018,10,13,22,73.36,2018-10-13 22:00:00
"2135",2018,10,13,23,70.15,2018-10-13 23:00:00
"2136",2018,10,13,24,69.39,2018-10-14 00:00:00
"2137",2018,10,14,1,54.47,2018-10-14 01:00:00
"2138",2018,10,14,2,54.05,2018-10-14 02:00:00
"2139",2018,10,14,3,50.03,2018-10-14 03:00:00
"2140",2018,10,14,4,49.47,2018-10-14 04:00:00
"2141",2018,10,14,5,46.44,2018-10-14 05:00:00
"2142",2018,10,14,6,40,2018-10-14 06:00:00
"2143",2018,10,14,7,38.39,2018-10-14 07:00:00
"2144",2018,10,14,8,38.5,2018-10-14 08:00:00
"2145",2018,10,14,9,38.87,2018-10-14 09:00:00
"2146",2018,10,14,10,49.05,2018-10-14 10:00:00
"2147",2018,10,14,11,50,2018-10-14 11:00:00
"2148",2018,10,14,12,49.6,2018-10-14 12:00:00
"2149",2018,10,14,13,50.34,2018-10-14 13:00:00
"2150",2018,10,14,14,53.5,2018-10-14 14:00:00
"2151",2018,10,14,15,54.01,2018-10-14 15:00:00
"2152",2018,10,14,16,51.6,2018-10-14 16:00:00
"2153",2018,10,14,17,51.6,2018-10-14 17:00:00
"2154",2018,10,14,18,54.2,2018-10-14 18:00:00
"2155",2018,10,14,19,56.56,2018-10-14 19:00:00
"2156",2018,10,14,20,68.09,2018-10-14 20:00:00
"2157",2018,10,14,21,73.36,2018-10-14 21:00:00
"2158",2018,10,14,22,71.62,2018-10-14 22:00:00
"2159",2018,10,14,23,70.09,2018-10-14 23:00:00
"2160",2018,10,14,24,66.57,2018-10-15 00:00:00
"2161",2018,10,15,1,49.23,2018-10-15 01:00:00
"2162",2018,10,15,2,39.5,2018-10-15 02:00:00
"2163",2018,10,15,3,35.81,2018-10-15 03:00:00
"2164",2018,10,15,4,35.61,2018-10-15 04:00:00
"2165",2018,10,15,5,33,2018-10-15 05:00:00
"2166",2018,10,15,6,42,2018-10-15 06:00:00
"2167",2018,10,15,7,50.43,2018-10-15 07:00:00
"2168",2018,10,15,8,57.16,2018-10-15 08:00:00
"2169",2018,10,15,9,63.57,2018-10-15 09:00:00
"2170",2018,10,15,10,65.18,2018-10-15 10:00:00
"2171",2018,10,15,11,66.78,2018-10-15 11:00:00
"2172",2018,10,15,12,65.97,2018-10-15 12:00:00
"2173",2018,10,15,13,69.89,2018-10-15 13:00:00
"2174",2018,10,15,14,70,2018-10-15 14:00:00
"2175",2018,10,15,15,69.64,2018-10-15 15:00:00
"2176",2018,10,15,16,70.46,2018-10-15 16:00:00
"2177",2018,10,15,17,71.86,2018-10-15 17:00:00
"2178",2018,10,15,18,73.47,2018-10-15 18:00:00
"2179",2018,10,15,19,74.25,2018-10-15 19:00:00
"2180",2018,10,15,20,75.14,2018-10-15 20:00:00
"2181",2018,10,15,21,78.89,2018-10-15 21:00:00
"2182",2018,10,15,22,75.57,2018-10-15 22:00:00
"2183",2018,10,15,23,70.46,2018-10-15 23:00:00
"2184",2018,10,15,24,69.39,2018-10-16 00:00:00
"2185",2018,10,16,1,71.07,2018-10-16 01:00:00
"2186",2018,10,16,2,70.46,2018-10-16 02:00:00
"2187",2018,10,16,3,69.64,2018-10-16 03:00:00
"2188",2018,10,16,4,68.95,2018-10-16 04:00:00
"2189",2018,10,16,5,66.8,2018-10-16 05:00:00
"2190",2018,10,16,6,66.48,2018-10-16 06:00:00
"2191",2018,10,16,7,73.36,2018-10-16 07:00:00
"2192",2018,10,16,8,76.11,2018-10-16 08:00:00
"2193",2018,10,16,9,76.34,2018-10-16 09:00:00
"2194",2018,10,16,10,76.56,2018-10-16 10:00:00
"2195",2018,10,16,11,76.44,2018-10-16 11:00:00
"2196",2018,10,16,12,75.68,2018-10-16 12:00:00
"2197",2018,10,16,13,74.51,2018-10-16 13:00:00
"2198",2018,10,16,14,74.57,2018-10-16 14:00:00
"2199",2018,10,16,15,71.79,2018-10-16 15:00:00
"2200",2018,10,16,16,72.41,2018-10-16 16:00:00
"2201",2018,10,16,17,74.04,2018-10-16 17:00:00
"2202",2018,10,16,18,75.45,2018-10-16 18:00:00
"2203",2018,10,16,19,75.25,2018-10-16 19:00:00
"2204",2018,10,16,20,75.57,2018-10-16 20:00:00
"2205",2018,10,16,21,78.78,2018-10-16 21:00:00
"2206",2018,10,16,22,76.71,2018-10-16 22:00:00
"2207",2018,10,16,23,73.36,2018-10-16 23:00:00
"2208",2018,10,16,24,70,2018-10-17 00:00:00
"2209",2018,10,17,1,70.15,2018-10-17 01:00:00
"2210",2018,10,17,2,70.08,2018-10-17 02:00:00
"2211",2018,10,17,3,68.95,2018-10-17 03:00:00
"2212",2018,10,17,4,66.89,2018-10-17 04:00:00
"2213",2018,10,17,5,64.93,2018-10-17 05:00:00
"2214",2018,10,17,6,63.76,2018-10-17 06:00:00
"2215",2018,10,17,7,73.6,2018-10-17 07:00:00
"2216",2018,10,17,8,75.56,2018-10-17 08:00:00
"2217",2018,10,17,9,75.89,2018-10-17 09:00:00
"2218",2018,10,17,10,76.03,2018-10-17 10:00:00
"2219",2018,10,17,11,75.57,2018-10-17 11:00:00
"2220",2018,10,17,12,75,2018-10-17 12:00:00
"2221",2018,10,17,13,75.09,2018-10-17 13:00:00
"2222",2018,10,17,14,74.51,2018-10-17 14:00:00
"2223",2018,10,17,15,72.25,2018-10-17 15:00:00
"2224",2018,10,17,16,71.84,2018-10-17 16:00:00
"2225",2018,10,17,17,73.36,2018-10-17 17:00:00
"2226",2018,10,17,18,73.65,2018-10-17 18:00:00
"2227",2018,10,17,19,73.08,2018-10-17 19:00:00
"2228",2018,10,17,20,74.51,2018-10-17 20:00:00
"2229",2018,10,17,21,76.61,2018-10-17 21:00:00
"2230",2018,10,17,22,75.57,2018-10-17 22:00:00
"2231",2018,10,17,23,70,2018-10-17 23:00:00
"2232",2018,10,17,24,63.08,2018-10-18 00:00:00
"2233",2018,10,18,1,65.94,2018-10-18 01:00:00
"2234",2018,10,18,2,61.33,2018-10-18 02:00:00
"2235",2018,10,18,3,57.37,2018-10-18 03:00:00
"2236",2018,10,18,4,55.95,2018-10-18 04:00:00
"2237",2018,10,18,5,54.5,2018-10-18 05:00:00
"2238",2018,10,18,6,54.09,2018-10-18 06:00:00
"2239",2018,10,18,7,61.06,2018-10-18 07:00:00
"2240",2018,10,18,8,70.42,2018-10-18 08:00:00
"2241",2018,10,18,9,71.47,2018-10-18 09:00:00
"2242",2018,10,18,10,71.93,2018-10-18 10:00:00
"2243",2018,10,18,11,72.1,2018-10-18 11:00:00
"2244",2018,10,18,12,71.1,2018-10-18 12:00:00
"2245",2018,10,18,13,70.15,2018-10-18 13:00:00
"2246",2018,10,18,14,68.95,2018-10-18 14:00:00
"2247",2018,10,18,15,64.16,2018-10-18 15:00:00
"2248",2018,10,18,16,62.53,2018-10-18 16:00:00
"2249",2018,10,18,17,62.53,2018-10-18 17:00:00
"2250",2018,10,18,18,70.5,2018-10-18 18:00:00
"2251",2018,10,18,19,70,2018-10-18 19:00:00
"2252",2018,10,18,20,71.01,2018-10-18 20:00:00
"2253",2018,10,18,21,74.1,2018-10-18 21:00:00
"2254",2018,10,18,22,66.22,2018-10-18 22:00:00
"2255",2018,10,18,23,62.07,2018-10-18 23:00:00
"2256",2018,10,18,24,59.32,2018-10-19 00:00:00
"2257",2018,10,19,1,54.12,2018-10-19 01:00:00
"2258",2018,10,19,2,52.51,2018-10-19 02:00:00
"2259",2018,10,19,3,50.63,2018-10-19 03:00:00
"2260",2018,10,19,4,49.94,2018-10-19 04:00:00
"2261",2018,10,19,5,50.22,2018-10-19 05:00:00
"2262",2018,10,19,6,52.25,2018-10-19 06:00:00
"2263",2018,10,19,7,57.16,2018-10-19 07:00:00
"2264",2018,10,19,8,69.17,2018-10-19 08:00:00
"2265",2018,10,19,9,70,2018-10-19 09:00:00
"2266",2018,10,19,10,70.46,2018-10-19 10:00:00
"2267",2018,10,19,11,70.46,2018-10-19 11:00:00
"2268",2018,10,19,12,70,2018-10-19 12:00:00
"2269",2018,10,19,13,69.4,2018-10-19 13:00:00
"2270",2018,10,19,14,63.5,2018-10-19 14:00:00
"2271",2018,10,19,15,60.91,2018-10-19 15:00:00
"2272",2018,10,19,16,60.92,2018-10-19 16:00:00
"2273",2018,10,19,17,62.17,2018-10-19 17:00:00
"2274",2018,10,19,18,68.95,2018-10-19 18:00:00
"2275",2018,10,19,19,68.95,2018-10-19 19:00:00
"2276",2018,10,19,20,70,2018-10-19 20:00:00
"2277",2018,10,19,21,73.19,2018-10-19 21:00:00
"2278",2018,10,19,22,68.95,2018-10-19 22:00:00
"2279",2018,10,19,23,60.43,2018-10-19 23:00:00
"2280",2018,10,19,24,57.98,2018-10-20 00:00:00
"2281",2018,10,20,1,64.75,2018-10-20 01:00:00
"2282",2018,10,20,2,56.55,2018-10-20 02:00:00
"2283",2018,10,20,3,53.01,2018-10-20 03:00:00
"2284",2018,10,20,4,52.55,2018-10-20 04:00:00
"2285",2018,10,20,5,52.46,2018-10-20 05:00:00
"2286",2018,10,20,6,51.2,2018-10-20 06:00:00
"2287",2018,10,20,7,52.4,2018-10-20 07:00:00
"2288",2018,10,20,8,56.03,2018-10-20 08:00:00
"2289",2018,10,20,9,60,2018-10-20 09:00:00
"2290",2018,10,20,10,67.26,2018-10-20 10:00:00
"2291",2018,10,20,11,66.48,2018-10-20 11:00:00
"2292",2018,10,20,12,61.78,2018-10-20 12:00:00
"2293",2018,10,20,13,59.21,2018-10-20 13:00:00
"2294",2018,10,20,14,57.35,2018-10-20 14:00:00
"2295",2018,10,20,15,55.01,2018-10-20 15:00:00
"2296",2018,10,20,16,53.05,2018-10-20 16:00:00
"2297",2018,10,20,17,55.11,2018-10-20 17:00:00
"2298",2018,10,20,18,61.24,2018-10-20 18:00:00
"2299",2018,10,20,19,68.4,2018-10-20 19:00:00
"2300",2018,10,20,20,70.01,2018-10-20 20:00:00
"2301",2018,10,20,21,71.69,2018-10-20 21:00:00
"2302",2018,10,20,22,64.75,2018-10-20 22:00:00
"2303",2018,10,20,23,60.01,2018-10-20 23:00:00
"2304",2018,10,20,24,60.86,2018-10-21 00:00:00
"2305",2018,10,21,1,55,2018-10-21 01:00:00
"2306",2018,10,21,2,54.01,2018-10-21 02:00:00
"2307",2018,10,21,3,51.53,2018-10-21 03:00:00
"2308",2018,10,21,4,50.5,2018-10-21 04:00:00
"2309",2018,10,21,5,50.33,2018-10-21 05:00:00
"2310",2018,10,21,6,50.5,2018-10-21 06:00:00
"2311",2018,10,21,7,52.02,2018-10-21 07:00:00
"2312",2018,10,21,8,56.03,2018-10-21 08:00:00
"2313",2018,10,21,9,59,2018-10-21 09:00:00
"2314",2018,10,21,10,61.03,2018-10-21 10:00:00
"2315",2018,10,21,11,60.94,2018-10-21 11:00:00
"2316",2018,10,21,12,60.79,2018-10-21 12:00:00
"2317",2018,10,21,13,61,2018-10-21 13:00:00
"2318",2018,10,21,14,65.92,2018-10-21 14:00:00
"2319",2018,10,21,15,66.16,2018-10-21 15:00:00
"2320",2018,10,21,16,60,2018-10-21 16:00:00
"2321",2018,10,21,17,58.64,2018-10-21 17:00:00
"2322",2018,10,21,18,60.99,2018-10-21 18:00:00
"2323",2018,10,21,19,68.95,2018-10-21 19:00:00
"2324",2018,10,21,20,72.82,2018-10-21 20:00:00
"2325",2018,10,21,21,72.5,2018-10-21 21:00:00
"2326",2018,10,21,22,71.01,2018-10-21 22:00:00
